Term 1	Term 2	Term 3	Frequency of Trigram	Frequency of Context	Conditional Probability of Trigram
de	bigrama	o	1	1	1.0
o	trigrama	#	1	2	0.5
$	pero	con	1	31	0.03225806451612903
pero	con	el	1	1	1.0
el	formato	que	1	2	0.5
formato	que	le	1	1	1.0
que	le	pusiste	1	6	0.16666666666666666
le	pusiste	concatenando	1	1	1.0
pusiste	concatenando	y	1	1	1.0
concatenando	y	eso	1	1	1.0
y	eso	con	1	2	0.5
eso	con	el	1	1	1.0
con	el	generador	1	9	0.1111111111111111
el	generador	,	1	4	0.25
generador	,	sale	1	1	1.0
,	sale	rápido	1	1	1.0
sale	rápido	#	1	1	1.0
$	respetable	#	1	1	1.0
$	o	déjaselos	1	12	0.08333333333333333
o	déjaselos	al	1	1	1.0
déjaselos	al	ada	1	1	1.0
te	doy	permiso	1	2	0.5
doy	permiso	#	1	1	1.0
$	nos	toca	1	5	0.2
nos	toca	el	1	1	1.0
toca	el	miércoles	1	1	1.0
el	miércoles	otra	1	1	1.0
miércoles	otra	vez	1	1	1.0
otra	vez	btw	1	2	0.5
vez	btw	#	1	1	1.0
$	de	la	1	8	0.125
la	api	#	1	3	0.3333333333333333
he	visto	nada	1	2	0.5
visto	nada	#	1	1	1.0
$	shesh	algo	1	1	1.0
shesh	algo	bien	1	1	1.0
$	ah	pero	1	7	0.14285714285714285
ah	pero	que	1	1	1.0
que	no	imprima	1	15	0.06666666666666667
no	imprima	el	1	1	1.0
imprima	el	primer	1	1	1.0
el	primer	y	1	1	1.0
primer	y	último	1	1	1.0
y	último	caracter	1	1	1.0
último	caracter	we	1	1	1.0
caracter	we	#	1	1	1.0
$	great	#	1	1	1.0
a	ver	generate	1	8	0.125
ver	generate	una	1	1	1.0
generate	una	tuya	1	1	1.0
una	tuya	#	1	1	1.0
$	tú	que	1	2	0.5
tú	que	sí	1	1	1.0
que	sí	escribes	1	3	0.3333333333333333
sí	escribes	con	1	1	1.0
escribes	con	mayusculas	1	1	1.0
con	mayusculas	#	1	1	1.0
$	solo	#	1	8	0.125
$	una	pregunta	1	3	0.3333333333333333
una	pregunta	#	1	1	1.0
$	esos	son	1	2	0.5
esos	son	bigramas	1	1	1.0
son	bigramas	o	1	1	1.0
bigramas	o	trigramas	1	1	1.0
o	trigramas	?	1	1	1.0
trigramas	?	#	1	1	1.0
$	makes	sense	1	1	1.0
makes	sense	#	1	1	1.0
$	mentalidad	de	1	1	1.0
mentalidad	de	chalán	1	1	1.0
de	chalán	#	1	1	1.0
$	luego	calamos	1	2	0.5
luego	calamos	el	1	1	1.0
calamos	el	generador	1	1	1.0
el	generador	con	1	4	0.25
generador	con	esta	1	1	1.0
con	esta	conversación	1	1	1.0
esta	conversación	#	1	1	1.0
va	a	salir	1	9	0.1111111111111111
a	salir	pura	1	1	1.0
salir	pura	mierda	1	1	1.0
pura	mierda	mal	1	1	1.0
mierda	mal	plan	1	1	1.0
$	ese	es	1	9	0.1111111111111111
ese	es	bigrama	1	1	1.0
es	bigrama	de	1	1	1.0
bigrama	de	ahuevo	1	1	1.0
$	pura	mamada	1	1	1.0
$	neta	?	1	3	0.3333333333333333
neta	?	#	1	1	1.0
$	entonces	sí	1	3	0.3333333333333333
entonces	sí	hablo	1	1	1.0
sí	hablo	pura	1	1	1.0
hablo	pura	mamada	1	1	1.0
